date,balance
1991-09-18,2883.44
1991-09-19,2934.47
1991-09-20,2942.98
1991-09-23,2887.69
1991-09-24,2994.01
1991-09-25,2985.5
1991-09-26,3036.53
1991-09-27,3002.51
1991-09-30,3028.03
1991-10-01,3023.78
1991-10-02,2959.99
1991-10-03,2977.0
1991-10-04,2998.26
1991-10-07,3011.02
1991-10-08,3036.53
1991-10-09,3045.04
1991-10-10,3053.55
1991-10-11,3049.29
1991-10-14,3138.6
1991-10-15,3108.83
1991-10-16,3087.57
1991-10-17,3036.53
1991-10-18,3062.05
1991-10-21,3096.07
1991-10-22,3108.83
1991-10-23,3070.55
1991-10-24,3070.55
1991-10-25,3045.04
1991-10-28,3070.55
1991-10-29,3087.57
1991-10-30,3215.14
1991-10-31,3193.88
1991-11-01,3151.36
1991-11-04,3096.07
1991-11-05,3189.63
1991-11-06,3240.66
1991-11-07,3223.65
1991-11-08,3240.66
1991-11-11,3317.21
1991-11-12,3398.01
1991-11-13,3436.28
1991-11-14,3376.74
1991-11-15,3232.15
1991-11-18,3308.7
1991-11-19,3274.68
1991-11-20,3283.19
1991-11-21,3308.7
1991-11-22,3266.18
1991-11-25,3253.42
1991-11-26,3215.14
1991-11-27,3240.66
1991-11-29,3308.7
1991-12-02,3444.78
1991-12-03,3449.04
1991-12-04,3470.3
1991-12-05,3461.8
1991-12-06,3546.85
1991-12-09,3470.3
1991-12-10,3461.8
1991-12-11,3427.77
1991-12-12,3470.3
1991-12-13,3470.3
1991-12-16,3474.55
1991-12-17,3466.05
1991-12-18,3500.07
1991-12-19,3495.82
1991-12-20,3512.83
1991-12-23,3631.9
1991-12-24,3614.89
1991-12-26,3670.17
1991-12-27,3755.22
1991-12-30,3767.98
1991-12-31,3784.99
1992-01-02,3784.99
1992-01-03,3751.81
1992-01-06,3867.96
1992-01-07,3984.12
1992-01-08,4125.16
1992-01-09,4224.73
1992-01-10,4158.35
1992-01-13,4220.58
1992-01-14,4257.91
1992-01-15,4365.77
1992-01-16,4241.32
1992-01-17,4199.84
1992-01-20,4067.09
1992-01-21,3963.38
1992-01-22,4166.65
1992-01-23,4150.06
1992-01-24,4137.61
1992-01-27,4004.86
1992-01-28,4009.01
1992-01-29,4133.46
1992-01-30,4100.27
1992-01-31,3992.41
1992-02-03,4150.06
1992-02-04,4133.46
1992-02-05,4224.73
1992-02-06,4191.54
1992-02-07,4174.95
1992-02-10,4133.46
1992-02-11,4067.09
1992-02-12,4174.95
1992-02-13,4067.09
1992-02-14,3934.34
1992-02-18,3926.04
1992-02-19,3822.33
1992-02-20,3901.15
1992-02-21,3801.59
1992-02-24,3814.03
1992-02-25,3843.07
1992-02-26,4050.49
1992-02-27,4145.91
1992-02-28,4100.27
1992-03-02,4083.68
1992-03-03,4091.98
1992-03-04,4067.09
1992-03-05,4025.6
1992-03-06,3926.04
1992-03-09,3950.93
1992-03-10,4042.2
1992-03-11,3992.41
1992-03-12,4021.45
1992-03-13,4017.3
1992-03-16,4125.16
1992-03-17,4249.62
1992-03-18,4195.69
1992-03-19,4233.02
1992-03-20,4266.21
1992-03-23,4266.21
1992-03-24,4233.02
1992-03-25,4266.21
1992-03-26,4150.06
1992-03-27,4025.6
1992-03-30,3984.12
1992-03-31,3934.34
1992-04-01,4000.71
1992-04-02,3884.55
1992-04-03,3901.15
1992-04-06,4025.6
1992-04-07,3851.37
1992-04-08,3892.85
1992-04-09,3984.12
1992-04-10,3851.37
1992-04-13,3901.15
1992-04-14,3884.55
1992-04-15,4278.66
1992-04-16,4237.17
1992-04-20,3921.89
1992-04-21,3855.52
1992-04-22,3905.3
1992-04-23,3843.07
1992-04-24,3726.91
1992-04-27,3760.1
1992-04-28,3619.05
1992-04-29,3697.88
1992-04-30,3660.54
1992-05-01,3776.7
1992-05-04,3784.99
1992-05-05,3867.96
1992-05-06,3851.37
1992-05-07,3818.18
1992-05-08,3801.59
1992-05-11,3784.99
1992-05-12,3793.29
1992-05-13,3743.51
1992-05-14,3677.13
1992-05-15,3652.24
1992-05-18,3743.51
1992-05-19,3801.59
1992-05-20,3876.26
1992-05-21,3872.11
1992-05-22,3843.07
1992-05-26,3834.77
1992-05-27,3818.18
1992-05-28,3950.93
1992-05-29,4017.3
1992-06-01,4125.16
1992-06-02,4079.53
1992-06-03,4083.68
1992-06-04,4071.24
1992-06-05,4017.3
1992-06-08,3926.04
1992-06-09,3818.18
1992-06-10,3735.21
1992-06-11,3585.87
1992-06-12,3735.21
1992-06-15,3772.55
1992-06-16,3623.2
1992-06-17,3604.54
1992-06-18,3598.31
1992-06-19,3660.54
1992-06-22,3697.88
1992-06-23,3660.54
1992-06-24,3598.31
1992-06-25,3486.3
1992-06-26,3324.52
1992-06-29,3598.31
1992-06-30,3486.3
1992-07-01,3592.09
1992-07-02,3480.08
1992-07-06,3461.41
1992-07-07,3386.74
1992-07-08,3417.86
1992-07-09,3436.52
1992-07-10,3461.41
1992-07-13,3486.3
1992-07-14,3542.31
1992-07-15,3560.98
1992-07-16,3598.31
1992-07-17,3498.75
1992-07-20,3448.97
1992-07-21,3573.42
1992-07-22,3486.3
1992-07-23,3536.09
1992-07-24,3623.2
1992-07-27,3635.65
1992-07-28,3685.43
1992-07-29,3685.43
1992-07-30,3641.87
1992-07-31,3623.2
1992-08-03,3672.99
1992-08-04,3679.21
1992-08-05,3585.87
