date,balance
1992-01-10,924.71
1992-01-13,918.44
1992-01-14,939.77
1992-01-15,969.89
1992-01-16,971.14
1992-01-17,979.92
1992-01-20,968.63
1992-01-21,944.79
1992-01-22,972.39
1992-01-23,951.06
1992-01-24,947.3
1992-01-27,953.57
1992-01-28,948.55
1992-01-29,934.75
1992-01-30,933.5
1992-01-31,915.93
1992-02-03,929.73
1992-02-04,938.52
1992-02-05,928.48
1992-02-06,914.68
1992-02-07,908.4
1992-02-10,913.42
1992-02-11,918.44
1992-02-12,937.26
1992-02-13,923.46
1992-02-14,913.42
1992-02-18,912.17
1992-02-19,912.17
1992-02-20,913.42
1992-02-21,914.68
1992-02-24,909.66
1992-02-25,898.36
1992-02-26,898.36
1992-02-27,893.34
1992-02-28,884.56
1992-03-02,890.83
1992-03-03,898.36
1992-03-04,889.58
1992-03-05,882.05
1992-03-06,879.54
1992-03-09,889.58
1992-03-10,894.6
1992-03-11,893.34
1992-03-12,907.15
1992-03-13,912.17
1992-03-16,903.38
1992-03-17,892.09
1992-03-18,890.83
1992-03-19,874.52
1992-03-20,877.03
1992-03-23,872.01
1992-03-24,868.25
1992-03-25,866.99
1992-03-26,856.96
1992-03-27,848.17
1992-03-30,849.43
1992-03-31,850.68
1992-04-01,844.41
1992-04-02,838.13
1992-04-03,833.11
1992-04-06,846.92
1992-04-07,839.39
1992-04-08,864.48
1992-04-09,866.99
1992-04-10,875.78
1992-04-13,890.83
1992-04-14,898.36
1992-04-15,900.87
1992-04-16,902.13
1992-04-20,910.91
1992-04-21,915.93
1992-04-22,917.18
1992-04-23,908.4
1992-04-24,897.11
1992-04-27,897.11
1992-04-28,900.87
1992-04-29,897.11
1992-04-30,923.46
1992-05-01,922.2
1992-05-04,941.03
1992-05-05,954.83
1992-05-06,949.81
1992-05-07,953.57
1992-05-08,947.3
1992-05-11,954.83
1992-05-12,951.06
1992-05-13,939.77
1992-05-14,933.5
1992-05-15,932.24
1992-05-18,923.46
1992-05-19,941.03
1992-05-20,932.24
1992-05-21,930.99
1992-05-22,933.5
1992-05-26,920.95
1992-05-27,924.71
1992-05-28,927.22
1992-05-29,923.46
1992-06-01,922.2
1992-06-02,922.2
1992-06-03,913.42
1992-06-04,905.89
1992-06-05,919.69
1992-06-08,925.97
1992-06-09,922.2
1992-06-10,917.18
1992-06-11,936.01
1992-06-12,946.04
1992-06-15,957.34
1992-06-16,947.3
1992-06-17,942.28
1992-06-18,961.1
1992-06-19,966.12
1992-06-22,968.63
1992-06-23,974.9
1992-06-24,992.47
1992-06-25,987.45
1992-06-26,988.71
1992-06-29,1002.51
1992-06-30,994.98
1992-07-01,998.75
1992-07-02,984.94
1992-07-06,997.49
1992-07-07,983.69
1992-07-08,994.98
1992-07-09,991.22
1992-07-10,992.47
1992-07-13,994.98
