date,balance
1993-03-02,1172.23
1993-03-03,1174.16
1993-03-04,1174.16
1993-03-05,1166.42
1993-03-08,1166.42
1993-03-09,1154.81
1993-03-10,1152.87
1993-03-11,1137.39
1993-03-12,1119.97
1993-03-15,1129.65
1993-03-16,1139.33
1993-03-17,1123.84
1993-03-18,1125.78
1993-03-19,1125.78
1993-03-22,1131.59
1993-03-23,1143.2
1993-03-24,1150.94
1993-03-25,1162.55
1993-03-26,1181.91
1993-03-29,1189.65
1993-03-30,1199.32
1993-03-31,1218.68
1993-04-01,1214.81
1993-04-02,1191.58
1993-04-05,1203.2
1993-04-06,1216.74
1993-04-07,1201.26
1993-04-08,1193.52
1993-04-12,1216.74
1993-04-13,1212.87
1993-04-14,1224.49
1993-04-15,1234.16
1993-04-16,1255.45
1993-04-19,1257.39
1993-04-20,1251.58
1993-04-21,1239.97
1993-04-22,1210.94
1993-04-23,1207.07
1993-04-26,1224.49
1993-04-27,1214.81
1993-04-28,1185.78
1993-04-29,1195.45
1993-04-30,1205.13
1993-05-03,1209.0
1993-05-04,1209.0
1993-05-05,1195.45
1993-05-06,1179.97
1993-05-07,1162.55
1993-05-10,1174.16
1993-05-11,1187.71
1993-05-12,1185.78
1993-05-13,1178.04
1993-05-14,1179.97
1993-05-17,1172.23
1993-05-18,1168.36
1993-05-19,1183.84
1993-05-20,1179.97
1993-05-21,1172.23
1993-05-24,1166.42
1993-05-25,1166.42
1993-05-26,1185.78
1993-05-27,1193.52
1993-05-28,1197.39
1993-06-01,1205.13
1993-06-02,1201.26
1993-06-03,1205.13
1993-06-04,1201.26
1993-06-07,1197.39
1993-06-08,1189.65
1993-06-09,1216.74
1993-06-10,1205.13
1993-06-11,1216.74
1993-06-14,1216.74
1993-06-15,1201.26
1993-06-16,1189.65
1993-06-17,1189.65
1993-06-18,1170.29
1993-06-21,1181.91
1993-06-22,1181.91
1993-06-23,1178.04
1993-06-24,1170.29
1993-06-25,1166.42
1993-06-28,1185.78
1993-06-29,1189.65
1993-06-30,1209.0
1993-07-01,1232.23
1993-07-02,1212.87
1993-07-06,1220.61
1993-07-07,1212.87
1993-07-08,1232.23
1993-07-09,1228.36
1993-07-12,1232.23
1993-07-13,1228.36
1993-07-14,1224.49
1993-07-15,1247.71
1993-07-16,1251.58
1993-07-19,1251.58
1993-07-20,1251.58
1993-07-21,1259.32
1993-07-22,1255.45
1993-07-23,1255.45
1993-07-26,1259.32
1993-07-27,1255.45
1993-07-28,1251.58
1993-07-29,1267.06
1993-07-30,1263.19
1993-08-02,1255.45
1993-08-03,1243.84
1993-08-04,1247.71
1993-08-05,1259.32
1993-08-06,1267.06
1993-08-09,1267.06
1993-08-10,1282.55
1993-08-11,1286.42
1993-08-12,1305.77
1993-08-13,1309.64
1993-08-16,1309.64
1993-08-17,1301.9
1993-08-18,1305.77
1993-08-19,1290.29
1993-08-20,1305.77
1993-08-23,1294.16
1993-08-24,1332.87
1993-08-25,1325.13
1993-08-26,1379.32
1993-08-27,1379.32
1993-08-30,1410.29
1993-08-31,1418.03
1993-09-01,1418.03
1993-09-02,1418.03
1993-09-03,1402.54
1993-09-07,1398.67
1993-09-08,1406.42
1993-09-09,1394.8
1993-09-10,1452.87
1993-09-13,1445.12
1993-09-14,1421.9
1993-09-15,1410.29
1993-09-16,1394.8
1993-09-17,1371.58
1993-09-20,1356.09
1993-09-21,1336.74
1993-09-22,1352.22
1993-09-23,1348.35
1993-09-24,1301.9
1993-09-27,1340.61
1993-09-28,1352.22
1993-09-29,1336.74
1993-09-30,1340.61
1993-10-01,1363.84
1993-10-04,1348.35
1993-10-05,1344.48
1993-10-06,1329.0
1993-10-07,1294.16
1993-10-08,1294.16
1993-10-11,1263.19
1993-10-12,1278.68
1993-10-13,1251.58
1993-10-14,1340.61
1993-10-15,1332.87
1993-10-18,1332.87
